RULE_ID,RULE_TYPE,SOURCE_ZONES,DEST_ZONES,ALLOWED_PORTS,REQUIRES,LOGGING,REMARK,misconfig_prob,is_misconfigured,last_changed_by,last_changed_on,change_complexity
RULE_01081,monitor,CLOUD,MGMT,"8080,8443",tls,False,auto generated monitor rule,0.399,True,secops,2022-11-13,medium
RULE_01082,monitor,USER_LAN,CLOUD,any,mfa,True,auto generated monitor rule,0.121,False,auto_gen,2024-09-03,low
RULE_01083,allow,MGMT,DMZ,3306,vpn,False,auto generated allow rule,0.123,False,cloud_admin,2024-07-09,low
RULE_01084,allow,MGMT,OT,3306,none,False,auto generated allow rule,0.267,False,netadmin,2023-07-04,low
RULE_01085,monitor,MGMT,SERVER_LAN,any,tls,True,auto generated monitor rule,0.101,False,cloud_admin,2025-06-15,high
RULE_01086,cloud_boundary,PARTNER_VPN,PARTNER_VPN,"80,443",none,False,auto generated cloud_boundary rule,0.116,False,audit_bot,2023-09-28,low
RULE_01087,cloud_boundary,PARTNER_VPN,CLOUD,restricted,tls,True,auto generated cloud_boundary rule,0.332,True,cloud_admin,2023-01-17,high
RULE_01088,monitor,MGMT,SERVER_LAN,any,mfa,True,auto generated monitor rule,0.15,False,audit_bot,2022-09-07,high
RULE_01089,segmentation,SERVER_LAN,MGMT,restricted,vpn,True,auto generated segmentation rule,0.314,True,secops,2022-09-11,high
RULE_01090,allow,SERVER_LAN,OT,53,mfa,True,auto generated allow rule,0.341,True,netadmin,2025-07-07,medium
RULE_01091,deny,DMZ,SERVER_LAN,22,tls,False,auto generated deny rule,0.251,False,audit_bot,2022-12-26,high
RULE_01092,allow,MGMT,OT,"80,443",vpn,False,auto generated allow rule,0.272,False,secops,2024-12-19,medium
RULE_01093,cloud_boundary,CLOUD,USER_LAN,restricted,vpn,True,auto generated cloud_boundary rule,0.064,False,secops,2025-07-18,low
RULE_01094,monitor,SERVER_LAN,MGMT,22,mfa,True,auto generated monitor rule,0.267,False,auto_gen,2024-07-27,medium
RULE_01095,segmentation,SERVER_LAN,CLOUD,22,mfa,False,auto generated segmentation rule,0.125,False,secops,2025-03-15,low
RULE_01096,cloud_boundary,DMZ,CLOUD,"80,443",tls,True,auto generated cloud_boundary rule,0.049,False,secops,2025-04-04,low
RULE_01097,segmentation,PARTNER_VPN,MGMT,"80,443",none,False,auto generated segmentation rule,0.04,False,auto_gen,2025-06-26,low
RULE_01098,segmentation,DMZ,EXTERNAL,3306,mfa,True,auto generated segmentation rule,0.296,True,cloud_admin,2025-09-02,medium
RULE_01099,monitor,EXTERNAL,USER_LAN,22,mfa,False,auto generated monitor rule,0.122,False,netadmin,2025-03-21,medium
RULE_01100,deny,OT,CLOUD,"8080,8443",vpn,False,auto generated deny rule,0.223,False,auto_gen,2024-06-19,medium
RULE_01101,cloud_boundary,EXTERNAL,DMZ,"80,443",mfa,False,auto generated cloud_boundary rule,0.11,False,cloud_admin,2024-01-18,medium
RULE_01102,segmentation,PARTNER_VPN,CLOUD,"8080,8443",vpn,False,auto generated segmentation rule,0.251,False,audit_bot,2024-02-16,high
RULE_01103,monitor,DMZ,MGMT,restricted,vpn,True,auto generated monitor rule,0.08,False,cloud_admin,2025-08-13,high
RULE_01104,segmentation,USER_LAN,SERVER_LAN,53,none,False,auto generated segmentation rule,0.293,True,audit_bot,2025-03-05,medium
RULE_01105,allow,USER_LAN,USER_LAN,"80,443",mfa,True,auto generated allow rule,0.275,False,secops,2023-09-08,high
RULE_01106,segmentation,OT,DMZ,restricted,none,False,auto generated segmentation rule,0.339,True,secops,2025-01-30,medium
RULE_01107,deny,CLOUD,CLOUD,"8080,8443",mfa,True,auto generated deny rule,0.008,False,secops,2024-07-05,low
RULE_01108,monitor,DMZ,MGMT,"80,443",mfa,True,auto generated monitor rule,0.274,False,netadmin,2023-06-07,medium
RULE_01109,segmentation,MGMT,EXTERNAL,22,tls,False,auto generated segmentation rule,0.094,False,cloud_admin,2024-06-23,high
RULE_01110,allow,USER_LAN,PARTNER_VPN,any,tls,False,auto generated allow rule,0.275,False,secops,2025-05-03,low
RULE_01111,monitor,SERVER_LAN,PARTNER_VPN,any,vpn,True,auto generated monitor rule,0.206,False,netadmin,2024-07-06,high
RULE_01112,allow,OT,DMZ,3306,tls,False,auto generated allow rule,0.377,True,auto_gen,2023-12-13,low
RULE_01113,deny,DMZ,PARTNER_VPN,"8080,8443",none,False,auto generated deny rule,0.302,True,secops,2025-03-29,medium
RULE_01114,allow,EXTERNAL,PARTNER_VPN,restricted,mfa,True,auto generated allow rule,0.313,True,netadmin,2023-10-25,medium
RULE_01115,deny,CLOUD,CLOUD,3306,vpn,True,auto generated deny rule,0.243,False,secops,2023-12-04,medium
RULE_01116,cloud_boundary,EXTERNAL,CLOUD,"80,443",tls,True,auto generated cloud_boundary rule,0.034,False,netadmin,2024-12-02,low
RULE_01117,segmentation,PARTNER_VPN,EXTERNAL,"80,443",none,True,auto generated segmentation rule,0.296,True,netadmin,2023-03-07,high
RULE_01118,cloud_boundary,DMZ,SERVER_LAN,22,tls,False,auto generated cloud_boundary rule,0.283,True,audit_bot,2024-07-21,low
RULE_01119,allow,MGMT,EXTERNAL,"8080,8443",tls,True,auto generated allow rule,0.248,False,netadmin,2024-04-01,high
RULE_01120,monitor,SERVER_LAN,SERVER_LAN,53,mfa,False,auto generated monitor rule,0.392,True,cloud_admin,2024-10-20,medium
RULE_01121,cloud_boundary,PARTNER_VPN,OT,53,none,False,auto generated cloud_boundary rule,0.331,True,netadmin,2022-10-17,medium
RULE_01122,cloud_boundary,EXTERNAL,PARTNER_VPN,any,tls,False,auto generated cloud_boundary rule,0.399,True,netadmin,2025-06-03,low
RULE_01123,deny,PARTNER_VPN,EXTERNAL,any,tls,False,auto generated deny rule,0.126,False,cloud_admin,2024-12-29,high
RULE_01124,cloud_boundary,MGMT,CLOUD,restricted,none,False,auto generated cloud_boundary rule,0.005,False,netadmin,2024-01-17,medium
RULE_01125,monitor,MGMT,OT,22,vpn,True,auto generated monitor rule,0.215,False,auto_gen,2022-10-17,medium
RULE_01126,monitor,USER_LAN,USER_LAN,3306,none,False,auto generated monitor rule,0.332,True,audit_bot,2025-08-07,low
RULE_01127,monitor,OT,DMZ,53,vpn,True,auto generated monitor rule,0.058,False,auto_gen,2023-12-01,high
RULE_01128,cloud_boundary,USER_LAN,MGMT,restricted,none,True,auto generated cloud_boundary rule,0.4,True,auto_gen,2025-11-25,high
RULE_01129,allow,CLOUD,EXTERNAL,"8080,8443",vpn,True,auto generated allow rule,0.156,False,auto_gen,2023-05-03,low
RULE_01130,allow,DMZ,DMZ,53,tls,True,auto generated allow rule,0.319,True,auto_gen,2022-10-17,medium
RULE_01131,cloud_boundary,OT,SERVER_LAN,"8080,8443",none,True,auto generated cloud_boundary rule,0.207,False,cloud_admin,2023-10-01,low
RULE_01132,monitor,EXTERNAL,DMZ,restricted,mfa,True,auto generated monitor rule,0.117,False,auto_gen,2025-03-03,high
RULE_01133,monitor,EXTERNAL,MGMT,"8080,8443",none,True,auto generated monitor rule,0.286,True,cloud_admin,2023-05-07,medium
RULE_01134,monitor,CLOUD,OT,any,vpn,True,auto generated monitor rule,0.281,True,netadmin,2025-07-13,medium
RULE_01135,cloud_boundary,USER_LAN,PARTNER_VPN,3306,vpn,True,auto generated cloud_boundary rule,0.288,True,cloud_admin,2024-01-27,low
RULE_01136,monitor,SERVER_LAN,MGMT,3306,vpn,True,auto generated monitor rule,0.331,True,auto_gen,2023-06-01,low
RULE_01137,deny,PARTNER_VPN,OT,"8080,8443",tls,False,auto generated deny rule,0.221,False,auto_gen,2023-03-17,high
RULE_01138,segmentation,OT,DMZ,53,vpn,True,auto generated segmentation rule,0.388,True,cloud_admin,2022-11-20,high
RULE_01139,monitor,DMZ,OT,"80,443",tls,True,auto generated monitor rule,0.277,False,auto_gen,2023-04-21,high
RULE_01140,cloud_boundary,EXTERNAL,PARTNER_VPN,53,mfa,False,auto generated cloud_boundary rule,0.002,False,auto_gen,2022-10-25,high
RULE_01141,monitor,PARTNER_VPN,EXTERNAL,22,vpn,True,auto generated monitor rule,0.002,False,auto_gen,2025-11-28,medium
RULE_01142,cloud_boundary,OT,EXTERNAL,"8080,8443",vpn,True,auto generated cloud_boundary rule,0.357,True,netadmin,2024-12-07,low
RULE_01143,monitor,EXTERNAL,MGMT,53,vpn,True,auto generated monitor rule,0.241,False,auto_gen,2023-11-27,high
RULE_01144,monitor,OT,OT,"8080,8443",vpn,True,auto generated monitor rule,0.065,False,netadmin,2025-04-15,high
RULE_01145,allow,CLOUD,USER_LAN,"80,443",none,False,auto generated allow rule,0.218,False,cloud_admin,2022-10-13,medium
RULE_01146,cloud_boundary,DMZ,SERVER_LAN,22,none,True,auto generated cloud_boundary rule,0.114,False,cloud_admin,2024-12-02,medium
RULE_01147,allow,PARTNER_VPN,EXTERNAL,22,tls,True,auto generated allow rule,0.076,False,netadmin,2025-11-22,low
RULE_01148,deny,SERVER_LAN,EXTERNAL,restricted,none,False,auto generated deny rule,0.02,False,netadmin,2024-01-16,high
RULE_01149,monitor,EXTERNAL,PARTNER_VPN,"80,443",vpn,True,auto generated monitor rule,0.227,False,secops,2024-08-16,high
RULE_01150,deny,CLOUD,CLOUD,"80,443",none,True,auto generated deny rule,0.132,False,audit_bot,2025-02-07,high
RULE_01151,allow,DMZ,USER_LAN,restricted,tls,False,auto generated allow rule,0.262,False,cloud_admin,2024-02-09,low
RULE_01152,deny,CLOUD,SERVER_LAN,53,vpn,True,auto generated deny rule,0.374,True,auto_gen,2022-11-23,high
RULE_01153,allow,CLOUD,OT,restricted,vpn,True,auto generated allow rule,0.21,False,netadmin,2022-10-12,high
RULE_01154,monitor,USER_LAN,SERVER_LAN,restricted,tls,False,auto generated monitor rule,0.208,False,netadmin,2023-03-28,low
RULE_01155,cloud_boundary,MGMT,MGMT,3306,none,True,auto generated cloud_boundary rule,0.08,False,secops,2023-12-07,low
RULE_01156,monitor,DMZ,EXTERNAL,any,none,True,auto generated monitor rule,0.278,False,auto_gen,2024-09-15,low
RULE_01157,deny,PARTNER_VPN,SERVER_LAN,restricted,mfa,False,auto generated deny rule,0.357,True,auto_gen,2024-06-20,high
RULE_01158,deny,EXTERNAL,DMZ,any,tls,True,auto generated deny rule,0.224,False,audit_bot,2024-12-21,high
RULE_01159,cloud_boundary,MGMT,PARTNER_VPN,"80,443",vpn,True,auto generated cloud_boundary rule,0.227,False,auto_gen,2025-02-04,medium
RULE_01160,segmentation,EXTERNAL,MGMT,"8080,8443",vpn,False,auto generated segmentation rule,0.347,True,audit_bot,2025-03-22,medium
RULE_01161,segmentation,MGMT,PARTNER_VPN,any,none,False,auto generated segmentation rule,0.071,False,auto_gen,2023-03-21,high
RULE_01162,segmentation,DMZ,CLOUD,"8080,8443",mfa,True,auto generated segmentation rule,0.123,False,secops,2023-11-27,low
RULE_01163,allow,EXTERNAL,EXTERNAL,3306,tls,True,auto generated allow rule,0.188,False,secops,2025-11-28,high
RULE_01164,monitor,OT,SERVER_LAN,restricted,none,False,auto generated monitor rule,0.064,False,auto_gen,2024-09-10,low
RULE_01165,allow,DMZ,DMZ,3306,none,False,auto generated allow rule,0.077,False,netadmin,2025-12-11,high
RULE_01166,allow,DMZ,EXTERNAL,"8080,8443",mfa,True,auto generated allow rule,0.017,False,netadmin,2022-12-24,high
RULE_01167,segmentation,SERVER_LAN,DMZ,"8080,8443",vpn,False,auto generated segmentation rule,0.252,False,netadmin,2023-09-04,medium
RULE_01168,monitor,CLOUD,DMZ,"8080,8443",none,False,auto generated monitor rule,0.049,False,cloud_admin,2025-03-25,high
RULE_01169,segmentation,PARTNER_VPN,SERVER_LAN,22,tls,True,auto generated segmentation rule,0.347,True,auto_gen,2023-12-04,low
RULE_01170,segmentation,SERVER_LAN,MGMT,"8080,8443",mfa,False,auto generated segmentation rule,0.229,False,secops,2023-02-10,medium
RULE_01171,segmentation,OT,USER_LAN,53,vpn,True,auto generated segmentation rule,0.156,False,cloud_admin,2025-12-17,low
RULE_01172,deny,MGMT,CLOUD,22,vpn,True,auto generated deny rule,0.332,True,audit_bot,2025-11-08,medium
RULE_01173,allow,PARTNER_VPN,EXTERNAL,22,mfa,True,auto generated allow rule,0.332,True,auto_gen,2023-11-14,high
RULE_01174,monitor,SERVER_LAN,SERVER_LAN,53,mfa,True,auto generated monitor rule,0.002,False,secops,2023-10-21,medium
RULE_01175,monitor,SERVER_LAN,SERVER_LAN,"80,443",none,False,auto generated monitor rule,0.009,False,cloud_admin,2024-12-10,medium
RULE_01176,cloud_boundary,USER_LAN,DMZ,3306,tls,False,auto generated cloud_boundary rule,0.264,False,auto_gen,2022-09-10,medium
RULE_01177,deny,DMZ,EXTERNAL,3306,none,True,auto generated deny rule,0.048,False,secops,2023-05-09,high
RULE_01178,segmentation,MGMT,OT,restricted,vpn,True,auto generated segmentation rule,0.307,True,secops,2025-04-02,low
RULE_01179,monitor,EXTERNAL,CLOUD,restricted,mfa,True,auto generated monitor rule,0.259,False,cloud_admin,2024-06-06,medium
RULE_01180,allow,PARTNER_VPN,MGMT,53,none,False,auto generated allow rule,0.368,True,netadmin,2022-10-25,low
RULE_01181,allow,SERVER_LAN,USER_LAN,restricted,mfa,True,auto generated allow rule,0.218,False,cloud_admin,2023-01-18,low
RULE_01182,deny,USER_LAN,SERVER_LAN,restricted,none,True,auto generated deny rule,0.078,False,cloud_admin,2023-05-22,low
RULE_01183,cloud_boundary,DMZ,SERVER_LAN,"80,443",none,False,auto generated cloud_boundary rule,0.268,False,cloud_admin,2023-12-07,low
RULE_01184,allow,DMZ,MGMT,"8080,8443",mfa,False,auto generated allow rule,0.142,False,netadmin,2025-08-18,low
RULE_01185,monitor,SERVER_LAN,PARTNER_VPN,22,mfa,True,auto generated monitor rule,0.245,False,cloud_admin,2025-09-07,medium
RULE_01186,monitor,MGMT,CLOUD,restricted,tls,False,auto generated monitor rule,0.258,False,auto_gen,2025-04-23,high
RULE_01187,segmentation,SERVER_LAN,PARTNER_VPN,"8080,8443",tls,False,auto generated segmentation rule,0.28,False,audit_bot,2022-12-02,low
RULE_01188,segmentation,MGMT,SERVER_LAN,restricted,tls,True,auto generated segmentation rule,0.163,False,cloud_admin,2022-09-09,medium
RULE_01189,monitor,OT,USER_LAN,any,vpn,True,auto generated monitor rule,0.146,False,auto_gen,2023-09-20,low
RULE_01190,monitor,OT,OT,"8080,8443",vpn,False,auto generated monitor rule,0.242,False,secops,2025-01-29,high
RULE_01191,monitor,USER_LAN,MGMT,any,vpn,False,auto generated monitor rule,0.085,False,secops,2025-02-01,high
RULE_01192,monitor,SERVER_LAN,MGMT,3306,mfa,True,auto generated monitor rule,0.093,False,audit_bot,2022-10-01,low
RULE_01193,segmentation,DMZ,PARTNER_VPN,3306,none,False,auto generated segmentation rule,0.264,False,audit_bot,2023-10-16,low
RULE_01194,segmentation,OT,CLOUD,any,none,True,auto generated segmentation rule,0.074,False,secops,2024-11-01,high
RULE_01195,monitor,SERVER_LAN,PARTNER_VPN,3306,tls,False,auto generated monitor rule,0.089,False,audit_bot,2025-03-14,medium
RULE_01196,allow,DMZ,EXTERNAL,any,none,False,auto generated allow rule,0.225,False,auto_gen,2023-05-30,high
RULE_01197,segmentation,CLOUD,PARTNER_VPN,any,tls,True,auto generated segmentation rule,0.293,True,secops,2023-08-29,high
RULE_01198,deny,OT,MGMT,"8080,8443",mfa,True,auto generated deny rule,0.129,False,netadmin,2025-03-14,high
RULE_01199,cloud_boundary,USER_LAN,SERVER_LAN,22,tls,False,auto generated cloud_boundary rule,0.205,False,secops,2025-08-04,medium
RULE_01200,monitor,PARTNER_VPN,EXTERNAL,restricted,tls,False,auto generated monitor rule,0.272,False,secops,2025-08-28,high
RULE_01201,segmentation,EXTERNAL,OT,"8080,8443",mfa,True,auto generated segmentation rule,0.154,False,secops,2023-09-29,medium
RULE_01202,segmentation,EXTERNAL,USER_LAN,restricted,tls,False,auto generated segmentation rule,0.204,False,secops,2024-03-29,low
RULE_01203,deny,SERVER_LAN,SERVER_LAN,any,vpn,False,auto generated deny rule,0.29,True,netadmin,2025-05-20,low
RULE_01204,cloud_boundary,SERVER_LAN,EXTERNAL,"8080,8443",vpn,False,auto generated cloud_boundary rule,0.039,False,auto_gen,2024-12-05,low
RULE_01205,allow,DMZ,EXTERNAL,any,mfa,True,auto generated allow rule,0.386,True,auto_gen,2024-03-31,medium
RULE_01206,segmentation,PARTNER_VPN,CLOUD,22,vpn,True,auto generated segmentation rule,0.229,False,auto_gen,2023-06-18,high
RULE_01207,allow,USER_LAN,DMZ,53,none,False,auto generated allow rule,0.338,True,secops,2024-06-03,medium
RULE_01208,monitor,USER_LAN,MGMT,22,mfa,True,auto generated monitor rule,0.349,True,netadmin,2024-07-10,medium
RULE_01209,monitor,PARTNER_VPN,SERVER_LAN,"80,443",mfa,True,auto generated monitor rule,0.123,False,auto_gen,2023-03-04,high
RULE_01210,monitor,OT,MGMT,22,none,False,auto generated monitor rule,0.016,False,auto_gen,2024-01-26,low
RULE_01211,monitor,PARTNER_VPN,OT,restricted,none,False,auto generated monitor rule,0.125,False,cloud_admin,2023-07-27,high
RULE_01212,allow,EXTERNAL,CLOUD,any,tls,False,auto generated allow rule,0.118,False,auto_gen,2024-11-26,medium
RULE_01213,deny,SERVER_LAN,DMZ,restricted,tls,True,auto generated deny rule,0.107,False,auto_gen,2024-06-08,medium
RULE_01214,cloud_boundary,OT,OT,"80,443",mfa,False,auto generated cloud_boundary rule,0.029,False,cloud_admin,2024-05-16,low
RULE_01215,allow,PARTNER_VPN,OT,53,mfa,False,auto generated allow rule,0.218,False,auto_gen,2024-10-09,high
RULE_01216,cloud_boundary,USER_LAN,PARTNER_VPN,restricted,mfa,True,auto generated cloud_boundary rule,0.044,False,cloud_admin,2023-07-11,medium
RULE_01217,cloud_boundary,USER_LAN,SERVER_LAN,restricted,vpn,True,auto generated cloud_boundary rule,0.0,False,cloud_admin,2024-01-28,high
RULE_01218,deny,EXTERNAL,MGMT,53,mfa,False,auto generated deny rule,0.106,False,audit_bot,2022-11-25,low
RULE_01219,segmentation,CLOUD,USER_LAN,"80,443",none,False,auto generated segmentation rule,0.129,False,netadmin,2024-12-26,medium
RULE_01220,cloud_boundary,SERVER_LAN,DMZ,22,none,False,auto generated cloud_boundary rule,0.066,False,secops,2023-04-26,medium
RULE_01221,monitor,PARTNER_VPN,PARTNER_VPN,"8080,8443",none,False,auto generated monitor rule,0.201,False,netadmin,2023-08-25,low
RULE_01222,deny,OT,MGMT,53,mfa,False,auto generated deny rule,0.37,True,audit_bot,2025-09-21,low
RULE_01223,deny,EXTERNAL,EXTERNAL,53,tls,False,auto generated deny rule,0.302,True,secops,2024-01-10,low
RULE_01224,deny,MGMT,CLOUD,3306,mfa,True,auto generated deny rule,0.395,True,auto_gen,2024-06-08,medium
RULE_01225,monitor,SERVER_LAN,PARTNER_VPN,3306,vpn,True,auto generated monitor rule,0.264,False,secops,2023-12-22,high
RULE_01226,deny,CLOUD,PARTNER_VPN,any,none,False,auto generated deny rule,0.091,False,audit_bot,2024-07-01,low
RULE_01227,monitor,USER_LAN,SERVER_LAN,restricted,mfa,False,auto generated monitor rule,0.218,False,cloud_admin,2025-05-15,high
RULE_01228,monitor,PARTNER_VPN,CLOUD,53,tls,True,auto generated monitor rule,0.11,False,cloud_admin,2024-01-20,medium
RULE_01229,monitor,MGMT,USER_LAN,3306,none,True,auto generated monitor rule,0.09,False,cloud_admin,2022-09-14,medium
RULE_01230,deny,DMZ,PARTNER_VPN,3306,vpn,True,auto generated deny rule,0.145,False,secops,2023-03-12,low
RULE_01231,cloud_boundary,EXTERNAL,PARTNER_VPN,"80,443",vpn,False,auto generated cloud_boundary rule,0.249,False,auto_gen,2025-04-02,medium
RULE_01232,monitor,SERVER_LAN,USER_LAN,22,tls,False,auto generated monitor rule,0.211,False,audit_bot,2024-08-24,medium
RULE_01233,segmentation,EXTERNAL,MGMT,3306,vpn,True,auto generated segmentation rule,0.259,False,audit_bot,2025-07-15,low
RULE_01234,cloud_boundary,USER_LAN,PARTNER_VPN,3306,vpn,True,auto generated cloud_boundary rule,0.23,False,cloud_admin,2025-01-08,high
RULE_01235,allow,PARTNER_VPN,DMZ,3306,mfa,False,auto generated allow rule,0.04,False,secops,2025-06-22,low
RULE_01236,deny,CLOUD,SERVER_LAN,any,mfa,True,auto generated deny rule,0.272,False,netadmin,2024-07-28,medium
RULE_01237,monitor,MGMT,OT,"8080,8443",tls,True,auto generated monitor rule,0.36,True,secops,2024-01-08,low
RULE_01238,cloud_boundary,OT,PARTNER_VPN,"80,443",none,False,auto generated cloud_boundary rule,0.366,True,auto_gen,2025-09-12,medium
RULE_01239,deny,CLOUD,DMZ,restricted,tls,False,auto generated deny rule,0.187,False,audit_bot,2025-12-10,low
RULE_01240,deny,SERVER_LAN,EXTERNAL,22,tls,False,auto generated deny rule,0.317,True,secops,2024-07-26,high
RULE_01241,segmentation,OT,CLOUD,"8080,8443",vpn,True,auto generated segmentation rule,0.167,False,cloud_admin,2025-09-29,low
RULE_01242,cloud_boundary,SERVER_LAN,DMZ,"80,443",none,False,auto generated cloud_boundary rule,0.136,False,cloud_admin,2025-01-15,low
RULE_01243,segmentation,SERVER_LAN,EXTERNAL,"8080,8443",none,False,auto generated segmentation rule,0.207,False,auto_gen,2025-03-20,medium
RULE_01244,segmentation,USER_LAN,PARTNER_VPN,22,none,False,auto generated segmentation rule,0.199,False,secops,2023-08-02,low
RULE_01245,allow,PARTNER_VPN,OT,"80,443",mfa,True,auto generated allow rule,0.002,False,cloud_admin,2022-11-11,medium
RULE_01246,allow,PARTNER_VPN,EXTERNAL,restricted,vpn,True,auto generated allow rule,0.252,False,cloud_admin,2023-12-12,low
RULE_01247,allow,USER_LAN,SERVER_LAN,3306,mfa,True,auto generated allow rule,0.137,False,auto_gen,2025-04-14,medium
RULE_01248,deny,CLOUD,OT,"8080,8443",none,False,auto generated deny rule,0.117,False,cloud_admin,2022-11-14,medium
RULE_01249,cloud_boundary,MGMT,DMZ,"80,443",tls,False,auto generated cloud_boundary rule,0.05,False,netadmin,2023-09-30,medium
RULE_01250,monitor,MGMT,DMZ,"8080,8443",none,False,auto generated monitor rule,0.28,False,secops,2022-09-09,medium
RULE_01251,monitor,EXTERNAL,PARTNER_VPN,22,vpn,False,auto generated monitor rule,0.121,False,cloud_admin,2025-04-15,high
RULE_01252,monitor,EXTERNAL,OT,22,vpn,True,auto generated monitor rule,0.083,False,secops,2024-12-13,medium
RULE_01253,monitor,USER_LAN,MGMT,"8080,8443",tls,True,auto generated monitor rule,0.041,False,auto_gen,2022-10-10,medium
RULE_01254,allow,CLOUD,MGMT,53,none,True,auto generated allow rule,0.169,False,cloud_admin,2025-08-09,high
RULE_01255,cloud_boundary,SERVER_LAN,SERVER_LAN,22,none,False,auto generated cloud_boundary rule,0.049,False,netadmin,2025-04-05,low
RULE_01256,deny,MGMT,PARTNER_VPN,53,mfa,False,auto generated deny rule,0.228,False,secops,2025-09-21,low
RULE_01257,monitor,EXTERNAL,OT,3306,mfa,False,auto generated monitor rule,0.068,False,cloud_admin,2025-09-16,medium
RULE_01258,allow,SERVER_LAN,PARTNER_VPN,53,vpn,False,auto generated allow rule,0.06,False,audit_bot,2024-08-21,high
RULE_01259,deny,DMZ,USER_LAN,"80,443",tls,False,auto generated deny rule,0.392,True,audit_bot,2022-12-04,medium
RULE_01260,monitor,CLOUD,MGMT,"8080,8443",vpn,True,auto generated monitor rule,0.232,False,auto_gen,2024-07-16,low
RULE_01261,monitor,OT,SERVER_LAN,"8080,8443",tls,False,auto generated monitor rule,0.363,True,netadmin,2023-07-25,high
RULE_01262,segmentation,EXTERNAL,USER_LAN,restricted,vpn,True,auto generated segmentation rule,0.186,False,netadmin,2022-09-07,medium
RULE_01263,segmentation,SERVER_LAN,USER_LAN,"8080,8443",tls,True,auto generated segmentation rule,0.22,False,audit_bot,2024-10-14,low
RULE_01264,deny,USER_LAN,CLOUD,"8080,8443",vpn,True,auto generated deny rule,0.368,True,audit_bot,2023-09-09,medium
RULE_01265,allow,MGMT,OT,"80,443",mfa,True,auto generated allow rule,0.225,False,auto_gen,2023-12-23,high
RULE_01266,deny,DMZ,SERVER_LAN,"80,443",mfa,True,auto generated deny rule,0.005,False,auto_gen,2024-12-22,high
RULE_01267,cloud_boundary,SERVER_LAN,PARTNER_VPN,restricted,mfa,False,auto generated cloud_boundary rule,0.208,False,cloud_admin,2024-07-20,high
RULE_01268,segmentation,MGMT,EXTERNAL,any,tls,False,auto generated segmentation rule,0.343,True,auto_gen,2024-10-06,high
RULE_01269,segmentation,SERVER_LAN,PARTNER_VPN,restricted,vpn,False,auto generated segmentation rule,0.181,False,secops,2025-04-27,low
RULE_01270,segmentation,OT,CLOUD,"80,443",tls,False,auto generated segmentation rule,0.247,False,auto_gen,2024-04-11,high
RULE_01271,deny,OT,OT,3306,tls,True,auto generated deny rule,0.149,False,audit_bot,2022-12-06,high
RULE_01272,monitor,DMZ,OT,"80,443",tls,True,auto generated monitor rule,0.073,False,secops,2023-07-07,high
RULE_01273,deny,OT,PARTNER_VPN,53,mfa,True,auto generated deny rule,0.171,False,cloud_admin,2024-06-04,low
RULE_01274,monitor,EXTERNAL,USER_LAN,restricted,vpn,True,auto generated monitor rule,0.143,False,secops,2025-11-23,medium
RULE_01275,cloud_boundary,EXTERNAL,SERVER_LAN,"80,443",none,False,auto generated cloud_boundary rule,0.265,False,auto_gen,2023-10-12,high
RULE_01276,deny,DMZ,EXTERNAL,restricted,none,True,auto generated deny rule,0.221,False,netadmin,2023-08-10,high
RULE_01277,cloud_boundary,OT,CLOUD,22,vpn,False,auto generated cloud_boundary rule,0.248,False,cloud_admin,2024-08-22,low
RULE_01278,deny,SERVER_LAN,MGMT,22,none,False,auto generated deny rule,0.126,False,cloud_admin,2024-07-31,low
RULE_01279,cloud_boundary,OT,EXTERNAL,any,tls,True,auto generated cloud_boundary rule,0.004,False,secops,2023-09-13,low
RULE_01280,segmentation,DMZ,OT,restricted,mfa,True,auto generated segmentation rule,0.24,False,cloud_admin,2025-12-03,low
RULE_01281,monitor,OT,PARTNER_VPN,"80,443",none,False,auto generated monitor rule,0.302,True,audit_bot,2022-10-07,low
RULE_01282,allow,DMZ,OT,any,tls,False,auto generated allow rule,0.132,False,netadmin,2025-04-09,high
RULE_01283,allow,CLOUD,MGMT,22,none,False,auto generated allow rule,0.095,False,cloud_admin,2025-05-16,medium
RULE_01284,monitor,OT,DMZ,any,mfa,True,auto generated monitor rule,0.324,True,netadmin,2023-12-02,high
RULE_01285,monitor,USER_LAN,OT,3306,vpn,True,auto generated monitor rule,0.33,True,audit_bot,2023-03-25,low
RULE_01286,segmentation,CLOUD,USER_LAN,any,mfa,False,auto generated segmentation rule,0.04,False,cloud_admin,2022-10-27,high
RULE_01287,deny,CLOUD,MGMT,"80,443",mfa,False,auto generated deny rule,0.179,False,netadmin,2022-11-05,low
RULE_01288,cloud_boundary,CLOUD,EXTERNAL,any,none,True,auto generated cloud_boundary rule,0.035,False,secops,2025-11-06,high
RULE_01289,cloud_boundary,USER_LAN,OT,"8080,8443",tls,False,auto generated cloud_boundary rule,0.159,False,secops,2023-11-03,high
RULE_01290,allow,CLOUD,CLOUD,"80,443",vpn,True,auto generated allow rule,0.146,False,auto_gen,2025-04-06,low
RULE_01291,deny,MGMT,PARTNER_VPN,3306,none,False,auto generated deny rule,0.007,False,secops,2025-04-04,high
RULE_01292,segmentation,PARTNER_VPN,DMZ,"80,443",tls,False,auto generated segmentation rule,0.003,False,audit_bot,2022-10-28,medium
RULE_01293,monitor,USER_LAN,EXTERNAL,any,none,True,auto generated monitor rule,0.238,False,auto_gen,2024-04-01,medium
